geometry,panel_a_in,panel_b_in,source_dataset,case,test_id,theta1,theta2,pt,predicted_type,confidence,type1_probability,type2_probability,type3_probability,review_priority,csv_path,plot_path
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_253,56.0,-34.0,6436.434060848709,2,0.615,0.215,0.615,0.17,high,data/New_data/8x8_Case3/csv/force_disp_Test_253.csv,data/New_data/8x8_Case3/Original/plot_Test_253_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_254,-75.0,-17.0,4651.889045972212,2,0.65,0.07666666666666666,0.65,0.2733333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_254.csv,data/New_data/8x8_Case3/Original/plot_Test_254_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_255,32.0,-60.0,6184.521144021543,2,0.6733333333333333,0.155,0.6733333333333333,0.17166666666666666,high,data/New_data/8x8_Case3/csv/force_disp_Test_255.csv,data/New_data/8x8_Case3/Original/plot_Test_255_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_256,-25.0,-11.0,5468.516814199878,3,0.8633333333333333,0.006666666666666667,0.13,0.8633333333333333,low,data/New_data/8x8_Case3/csv/force_disp_Test_256.csv,data/New_data/8x8_Case3/Original/plot_Test_256_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_257,65.0,80.0,4292.177977127072,2,0.485,0.45,0.485,0.065,high,data/New_data/8x8_Case3/csv/force_disp_Test_257.csv,data/New_data/8x8_Case3/Original/plot_Test_257_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_258,54.0,-18.0,5687.607866439596,2,0.5683333333333334,0.07,0.5683333333333334,0.3616666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_258.csv,data/New_data/8x8_Case3/Original/plot_Test_258_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_259,-6.0,38.0,5657.783187473294,3,0.7716666666666666,0.025,0.20333333333333334,0.7716666666666666,medium,data/New_data/8x8_Case3/csv/force_disp_Test_259.csv,data/New_data/8x8_Case3/Original/plot_Test_259_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_260,-50.0,68.0,6285.180715353422,2,0.53,0.3983333333333333,0.53,0.07166666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_260.csv,data/New_data/8x8_Case3/Original/plot_Test_260_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_261,-14.0,-28.0,5641.870263550833,3,0.8366666666666667,0.016666666666666666,0.14666666666666667,0.8366666666666667,medium,data/New_data/8x8_Case3/csv/force_disp_Test_261.csv,data/New_data/8x8_Case3/Original/plot_Test_261_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_262,-57.0,76.0,5690.6713193469495,2,0.48333333333333334,0.46166666666666667,0.48333333333333334,0.055,high,data/New_data/8x8_Case3/csv/force_disp_Test_262.csv,data/New_data/8x8_Case3/Original/plot_Test_262_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_263,-24.0,2.0,5287.498657999055,3,0.845,0.0016666666666666668,0.15333333333333332,0.845,medium,data/New_data/8x8_Case3/csv/force_disp_Test_263.csv,data/New_data/8x8_Case3/Original/plot_Test_263_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_264,87.0,-65.0,4035.5426996117335,1,0.5183333333333333,0.5183333333333333,0.41833333333333333,0.06333333333333334,high,data/New_data/8x8_Case3/csv/force_disp_Test_264.csv,data/New_data/8x8_Case3/Original/plot_Test_264_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_265,-25.0,-84.0,4630.568188365377,2,0.6933333333333334,0.10666666666666667,0.6933333333333334,0.2,high,data/New_data/8x8_Case3/csv/force_disp_Test_265.csv,data/New_data/8x8_Case3/Original/plot_Test_265_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_266,-26.0,-39.0,6446.9128453524845,3,0.495,0.09666666666666666,0.4083333333333333,0.495,high,data/New_data/8x8_Case3/csv/force_disp_Test_266.csv,data/New_data/8x8_Case3/Original/plot_Test_266_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_267,-33.0,-46.0,6799.059504460685,2,0.52,0.21,0.52,0.27,high,data/New_data/8x8_Case3/csv/force_disp_Test_267.csv,data/New_data/8x8_Case3/Original/plot_Test_267_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_268,-59.0,29.0,6049.489032525358,2,0.715,0.10833333333333334,0.715,0.17666666666666667,medium,data/New_data/8x8_Case3/csv/force_disp_Test_268.csv,data/New_data/8x8_Case3/Original/plot_Test_268_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_269,-60.0,60.0,6610.134475080261,1,0.7533333333333333,0.7533333333333333,0.24166666666666667,0.005,medium,data/New_data/8x8_Case3/csv/force_disp_Test_269.csv,data/New_data/8x8_Case3/Original/plot_Test_269_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_270,10.0,76.0,4297.747765295715,2,0.5233333333333333,0.10833333333333334,0.5233333333333333,0.36833333333333335,high,data/New_data/8x8_Case3/csv/force_disp_Test_270.csv,data/New_data/8x8_Case3/Original/plot_Test_270_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_271,-30.0,50.0,6481.748375694178,2,0.7,0.12833333333333333,0.7,0.17166666666666666,medium,data/New_data/8x8_Case3/csv/force_disp_Test_271.csv,data/New_data/8x8_Case3/Original/plot_Test_271_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_272,72.0,69.0,4354.133201568878,1,0.47833333333333333,0.47833333333333333,0.45166666666666666,0.07,high,data/New_data/8x8_Case3/csv/force_disp_Test_272.csv,data/New_data/8x8_Case3/Original/plot_Test_272_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_273,81.0,62.0,4794.198050892342,2,0.4766666666666667,0.455,0.4766666666666667,0.06833333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_273.csv,data/New_data/8x8_Case3/Original/plot_Test_273_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_274,30.0,-25.0,6524.43345691036,3,0.6633333333333333,0.08666666666666667,0.25,0.6633333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_274.csv,data/New_data/8x8_Case3/Original/plot_Test_274_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_275,80.0,-20.0,4523.13290434335,2,0.685,0.105,0.685,0.21,high,data/New_data/8x8_Case3/csv/force_disp_Test_275.csv,data/New_data/8x8_Case3/Original/plot_Test_275_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_276,-88.0,70.0,3401.517722204122,1,0.49166666666666664,0.49166666666666664,0.45666666666666667,0.051666666666666666,high,data/New_data/8x8_Case3/csv/force_disp_Test_276.csv,data/New_data/8x8_Case3/Original/plot_Test_276_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_277,57.0,88.0,5212.706653886073,2,0.4716666666666667,0.45166666666666666,0.4716666666666667,0.07666666666666666,high,data/New_data/8x8_Case3/csv/force_disp_Test_277.csv,data/New_data/8x8_Case3/Original/plot_Test_277_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_278,18.0,78.0,4568.790407289279,2,0.7866666666666666,0.05333333333333334,0.7866666666666666,0.16,medium,data/New_data/8x8_Case3/csv/force_disp_Test_278.csv,data/New_data/8x8_Case3/Original/plot_Test_278_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_279,-88.0,-89.0,2345.1859644138412,1,0.46166666666666667,0.46166666666666667,0.4533333333333333,0.085,high,data/New_data/8x8_Case3/csv/force_disp_Test_279.csv,data/New_data/8x8_Case3/Original/plot_Test_279_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_280,-31.0,-12.0,5746.12340597148,3,0.825,0.018333333333333333,0.15666666666666668,0.825,medium,data/New_data/8x8_Case3/csv/force_disp_Test_280.csv,data/New_data/8x8_Case3/Original/plot_Test_280_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_281,-72.0,-17.0,4794.036968247527,2,0.6466666666666666,0.07333333333333333,0.6466666666666666,0.28,high,data/New_data/8x8_Case3/csv/force_disp_Test_281.csv,data/New_data/8x8_Case3/Original/plot_Test_281_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_282,25.0,-74.0,5038.763186578957,2,0.725,0.09166666666666666,0.725,0.18333333333333332,medium,data/New_data/8x8_Case3/csv/force_disp_Test_282.csv,data/New_data/8x8_Case3/Original/plot_Test_282_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_283,34.0,-21.0,6264.969018114951,3,0.63,0.07333333333333333,0.2966666666666667,0.63,high,data/New_data/8x8_Case3/csv/force_disp_Test_283.csv,data/New_data/8x8_Case3/Original/plot_Test_283_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_284,16.0,16.0,5553.548677453177,3,0.8816666666666667,0.008333333333333333,0.11,0.8816666666666667,low,data/New_data/8x8_Case3/csv/force_disp_Test_284.csv,data/New_data/8x8_Case3/Original/plot_Test_284_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_285,-21.0,55.0,5845.705286279004,2,0.685,0.056666666666666664,0.685,0.25833333333333336,high,data/New_data/8x8_Case3/csv/force_disp_Test_285.csv,data/New_data/8x8_Case3/Original/plot_Test_285_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_286,40.0,-87.0,5149.985176296318,2,0.58,0.31666666666666665,0.58,0.10333333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_286.csv,data/New_data/8x8_Case3/Original/plot_Test_286_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_287,-77.0,22.0,4853.914392463762,2,0.7166666666666667,0.08833333333333333,0.7166666666666667,0.195,medium,data/New_data/8x8_Case3/csv/force_disp_Test_287.csv,data/New_data/8x8_Case3/Original/plot_Test_287_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_288,37.0,70.0,5757.461667433211,2,0.6716666666666666,0.225,0.6716666666666666,0.10333333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_288.csv,data/New_data/8x8_Case3/Original/plot_Test_288_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_289,-9.0,44.0,5676.253997762439,3,0.5483333333333333,0.045,0.4066666666666667,0.5483333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_289.csv,data/New_data/8x8_Case3/Original/plot_Test_289_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_290,20.0,-82.0,4541.78602587344,2,0.725,0.08166666666666667,0.725,0.19333333333333333,medium,data/New_data/8x8_Case3/csv/force_disp_Test_290.csv,data/New_data/8x8_Case3/Original/plot_Test_290_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_291,26.0,5.0,5514.936620367583,3,0.8733333333333333,0.0033333333333333335,0.12333333333333334,0.8733333333333333,low,data/New_data/8x8_Case3/csv/force_disp_Test_291.csv,data/New_data/8x8_Case3/Original/plot_Test_291_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_292,71.0,-88.0,3297.6021150671536,1,0.5183333333333333,0.5183333333333333,0.415,0.06666666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_292.csv,data/New_data/8x8_Case3/Original/plot_Test_292_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_293,-28.0,11.0,5569.869558665755,3,0.8433333333333334,0.016666666666666666,0.14,0.8433333333333334,medium,data/New_data/8x8_Case3/csv/force_disp_Test_293.csv,data/New_data/8x8_Case3/Original/plot_Test_293_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_294,-71.0,-57.0,6067.17917881581,1,0.47,0.47,0.45,0.08,high,data/New_data/8x8_Case3/csv/force_disp_Test_294.csv,data/New_data/8x8_Case3/Original/plot_Test_294_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_295,-84.0,-9.0,3979.3376936816653,3,0.4683333333333333,0.11333333333333333,0.41833333333333333,0.4683333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_295.csv,data/New_data/8x8_Case3/Original/plot_Test_295_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_296,-48.0,82.0,5381.955964322032,2,0.56,0.37333333333333335,0.56,0.06666666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_296.csv,data/New_data/8x8_Case3/Original/plot_Test_296_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_297,-13.0,-4.0,4962.165396971114,3,0.8816666666666667,0.006666666666666667,0.11166666666666666,0.8816666666666667,low,data/New_data/8x8_Case3/csv/force_disp_Test_297.csv,data/New_data/8x8_Case3/Original/plot_Test_297_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_298,-19.0,-23.0,6066.59636168633,3,0.8533333333333334,0.013333333333333334,0.13333333333333333,0.8533333333333334,low,data/New_data/8x8_Case3/csv/force_disp_Test_298.csv,data/New_data/8x8_Case3/Original/plot_Test_298_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_299,5.0,-32.0,5580.502181314948,3,0.8316666666666667,0.018333333333333333,0.15,0.8316666666666667,medium,data/New_data/8x8_Case3/csv/force_disp_Test_299.csv,data/New_data/8x8_Case3/Original/plot_Test_299_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_300,51.0,46.0,7414.346946578003,2,0.4583333333333333,0.455,0.4583333333333333,0.08666666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_300.csv,data/New_data/8x8_Case3/Original/plot_Test_300_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_001,65.0,19.0,5243.146533150198,2,0.665,0.065,0.665,0.27,high,data/New_data/8x8_Case4/csv/force_disp_Test_001.csv,data/New_data/8x8_Case4/Original/plot_Test_001_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_002,40.0,-51.0,7021.620575402726,2,0.57,0.31666666666666665,0.57,0.11333333333333333,high,data/New_data/8x8_Case4/csv/force_disp_Test_002.csv,data/New_data/8x8_Case4/Original/plot_Test_002_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_003,-44.0,65.0,6339.951506160524,2,0.61,0.32,0.61,0.07,high,data/New_data/8x8_Case4/csv/force_disp_Test_003.csv,data/New_data/8x8_Case4/Original/plot_Test_003_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_004,49.0,48.0,7585.780562375417,2,0.495,0.43833333333333335,0.495,0.06666666666666667,high,data/New_data/8x8_Case4/csv/force_disp_Test_004.csv,data/New_data/8x8_Case4/Original/plot_Test_004_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_005,-52.0,20.0,5859.593453963796,2,0.6066666666666667,0.06166666666666667,0.6066666666666667,0.33166666666666667,high,data/New_data/8x8_Case4/csv/force_disp_Test_005.csv,data/New_data/8x8_Case4/Original/plot_Test_005_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_006,-15.0,-74.0,4661.925220386595,2,0.7,0.058333333333333334,0.7,0.24166666666666667,medium,data/New_data/8x8_Case4/csv/force_disp_Test_006.csv,data/New_data/8x8_Case4/Original/plot_Test_006_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_007,51.0,-83.0,5358.196387701002,2,0.5166666666666667,0.4066666666666667,0.5166666666666667,0.07666666666666666,high,data/New_data/8x8_Case4/csv/force_disp_Test_007.csv,data/New_data/8x8_Case4/Original/plot_Test_007_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_008,86.0,9.0,3977.652908810087,3,0.4583333333333333,0.11666666666666667,0.425,0.4583333333333333,high,data/New_data/8x8_Case4/csv/force_disp_Test_008.csv,data/New_data/8x8_Case4/Original/plot_Test_008_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_009,-63.0,21.0,5480.785455307892,2,0.7116666666666667,0.065,0.7116666666666667,0.22333333333333333,medium,data/New_data/8x8_Case4/csv/force_disp_Test_009.csv,data/New_data/8x8_Case4/Original/plot_Test_009_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_010,-74.0,83.0,3176.082725807057,2,0.49166666666666664,0.4583333333333333,0.49166666666666664,0.05,high,data/New_data/8x8_Case4/csv/force_disp_Test_010.csv,data/New_data/8x8_Case4/Original/plot_Test_010_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_011,-39.0,-9.0,5546.763244744537,3,0.6316666666666667,0.03333333333333333,0.335,0.6316666666666667,high,data/New_data/8x8_Case4/csv/force_disp_Test_011.csv,data/New_data/8x8_Case4/Original/plot_Test_011_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_012,-56.0,9.0,5273.534272909072,2,0.5833333333333334,0.041666666666666664,0.5833333333333334,0.375,high,data/New_data/8x8_Case4/csv/force_disp_Test_012.csv,data/New_data/8x8_Case4/Original/plot_Test_012_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_013,61.0,33.0,6008.2013620093485,2,0.6916666666666667,0.15666666666666668,0.6916666666666667,0.15166666666666667,high,data/New_data/8x8_Case4/csv/force_disp_Test_013.csv,data/New_data/8x8_Case4/Original/plot_Test_013_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_014,19.0,79.0,4634.824733294473,2,0.815,0.058333333333333334,0.815,0.12666666666666668,medium,data/New_data/8x8_Case4/csv/force_disp_Test_014.csv,data/New_data/8x8_Case4/Original/plot_Test_014_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_015,35.0,60.0,6239.34877250512,2,0.6683333333333333,0.2,0.6683333333333333,0.13166666666666665,high,data/New_data/8x8_Case4/csv/force_disp_Test_015.csv,data/New_data/8x8_Case4/Original/plot_Test_015_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_016,75.0,-61.0,5653.168995551615,1,0.5266666666666666,0.5266666666666666,0.3616666666666667,0.11166666666666666,high,data/New_data/8x8_Case4/csv/force_disp_Test_016.csv,data/New_data/8x8_Case4/Original/plot_Test_016_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_017,-30.0,66.0,5780.0412960457825,2,0.795,0.10666666666666667,0.795,0.09833333333333333,medium,data/New_data/8x8_Case4/csv/force_disp_Test_017.csv,data/New_data/8x8_Case4/Original/plot_Test_017_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_018,-53.0,31.0,6396.058340830846,2,0.7116666666666667,0.125,0.7116666666666667,0.16333333333333333,medium,data/New_data/8x8_Case4/csv/force_disp_Test_018.csv,data/New_data/8x8_Case4/Original/plot_Test_018_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_019,-79.0,29.0,5030.325538034453,2,0.7466666666666667,0.11166666666666666,0.7466666666666667,0.14166666666666666,medium,data/New_data/8x8_Case4/csv/force_disp_Test_019.csv,data/New_data/8x8_Case4/Original/plot_Test_019_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_020,-2.0,48.0,5331.7997951298075,2,0.525,0.028333333333333332,0.525,0.44666666666666666,high,data/New_data/8x8_Case4/csv/force_disp_Test_020.csv,data/New_data/8x8_Case4/Original/plot_Test_020_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_021,-49.0,-67.0,6275.321839830937,2,0.5516666666666666,0.35333333333333333,0.5516666666666666,0.095,high,data/New_data/8x8_Case4/csv/force_disp_Test_021.csv,data/New_data/8x8_Case4/Original/plot_Test_021_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_022,43.0,-33.0,6874.125899147057,2,0.57,0.2,0.57,0.23,high,data/New_data/8x8_Case4/csv/force_disp_Test_022.csv,data/New_data/8x8_Case4/Original/plot_Test_022_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_023,62.0,-67.0,5717.628678366705,1,0.6133333333333333,0.6133333333333333,0.35333333333333333,0.03333333333333333,high,data/New_data/8x8_Case4/csv/force_disp_Test_023.csv,data/New_data/8x8_Case4/Original/plot_Test_023_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_024,30.0,75.0,5187.809762973678,2,0.7716666666666666,0.12333333333333334,0.7716666666666666,0.105,medium,data/New_data/8x8_Case4/csv/force_disp_Test_024.csv,data/New_data/8x8_Case4/Original/plot_Test_024_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_025,80.0,-80.0,2887.943609067684,1,0.5,0.5,0.43333333333333335,0.06666666666666667,high,data/New_data/8x8_Case4/csv/force_disp_Test_025.csv,data/New_data/8x8_Case4/Original/plot_Test_025_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_026,-81.0,73.0,3332.197124562026,2,0.48833333333333334,0.46166666666666667,0.48833333333333334,0.05,high,data/New_data/8x8_Case4/csv/force_disp_Test_026.csv,data/New_data/8x8_Case4/Original/plot_Test_026_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_027,54.0,-38.0,6729.300388056959,2,0.615,0.26,0.615,0.125,high,data/New_data/8x8_Case4/csv/force_disp_Test_027.csv,data/New_data/8x8_Case4/Original/plot_Test_027_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case4,Test_028,36.0,-31.0,6907.5481421899485,2,0.4633333333333333,0.13833333333333334,0.4633333333333333,0.3983333333333333,high,data/New_data/8x8_Case4/csv/force_disp_Test_028.csv,data/New_data/8x8_Case4/Original/plot_Test_028_original.png
